,property_type,state,region,lat,lon,area_m2
1688,apartment,Rio Grande do Sul,South,-30.0529215,-51.2257823,73
1689,house,Rio Grande do Sul,South,-30.005852,-51.1311,
1690,apartment,Rio Grande do Sul,South,-29.7037475,-53.7245823,65
1691,apartment,Rio Grande do Sul,South,-30.104361,-51.252487,128
1692,house,Rio Grande do Sul,South,-30.039631,-51.119343,171
1693,house,Rio Grande do Sul,South,-30.084738,-51.192532,139
1694,house,Rio Grande do Sul,South,-30.161716,-51.202991,133
1695,apartment,Rio Grande do Sul,South,-30.019569,-51.149391,118
1696,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,73
1697,apartment,Rio Grande do Sul,South,-30.034618,-51.19479,67
1698,apartment,Rio Grande do Sul,South,-30.060946,-51.166382,
1699,apartment,Rio Grande do Sul,South,-29.694073,-53.824963,106
1700,apartment,Rio Grande do Sul,South,-30.034243,-51.192425,75
1701,apartment,Rio Grande do Sul,South,-30.040466,-51.182224,91
1702,apartment,Rio Grande do Sul,South,-29.7067515,-53.8194584,
1703,apartment,Rio Grande do Sul,South,-30.023867,-50.245049,65
1704,apartment,Rio Grande do Sul,South,-30.0234109,-51.2030362,99
1705,apartment,Rio Grande do Sul,South,-33.692432,-53.462025,63
1706,apartment,Rio Grande do Sul,South,-30.05175,-51.182068,
1707,apartment,Rio Grande do Sul,South,-30.039728,-51.18372,106
1708,apartment,Rio Grande do Sul,South,-30.120537,-51.225018,82
1709,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,108
1710,apartment,Rio Grande do Sul,South,-30.05182386,-51.21848917,70
1711,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,142
1712,apartment,Rio Grande do Sul,South,-29.9445059,-51.0006805,59
1713,apartment,Rio Grande do Sul,South,-30.031361,-51.15786,88
1714,apartment,Rio Grande do Sul,South,-30.128674,-51.234386,127
1715,apartment,Rio Grande do Sul,South,-29.6920901,-53.7990948,64
1716,apartment,Rio Grande do Sul,South,-29.6999225,-53.719149,75
1717,apartment,Rio Grande do Sul,South,-30.068159,-51.229153,109
1718,house,Rio Grande do Sul,South,-30.113283,-51.202099,74
1719,apartment,Rio Grande do Sul,South,-30.080242,-51.225227,109
1720,house,Rio Grande do Sul,South,-29.7842284,-51.1236787,101
1721,apartment,Rio Grande do Sul,South,-30.104843,-51.248154,
1722,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,120
1723,apartment,Rio Grande do Sul,South,-30.044786,-51.210274,
1724,house,Rio Grande do Sul,South,-30.107187,-51.238651,90
1725,apartment,Rio Grande do Sul,South,-30.014015,-51.175533,63
1726,apartment,Rio Grande do Sul,South,-30.03059,-51.163441,111
1727,apartment,Rio Grande do Sul,South,-30.0315615,-51.2282472,75
1728,house,Rio Grande do Sul,South,-30.094461,-51.221725,188
1729,apartment,Rio Grande do Sul,South,-29.94697,-51.081474,90
1730,apartment,Rio Grande do Sul,South,-30.031038,-51.217381,74
1731,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,
1732,apartment,Rio Grande do Sul,South,-30.048243,-51.205936,79
1733,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,
1734,house,Rio Grande do Sul,South,-30.1357484,-51.2081171,106
1735,house,Rio Grande do Sul,South,-30.021929,-51.191223,252
1736,house,Rio Grande do Sul,South,-29.94697,-51.081474,117
1737,apartment,Rio Grande do Sul,South,-30.110353,-51.223923,72
1738,apartment,Rio Grande do Sul,South,-30.057297,-51.155926,56
1739,house,Rio Grande do Sul,South,-30.158018,-51.1769476,54
1740,apartment,Rio Grande do Sul,South,-30.064632,-51.231522,
1741,apartment,Rio Grande do Sul,South,-29.7067515,-53.8194584,
1742,apartment,Rio Grande do Sul,South,-30.03285,-51.155926,76
1743,apartment,Rio Grande do Sul,South,-30.078106,-51.205128,81
1744,apartment,Rio Grande do Sul,South,-30.038923,-51.191185,
1745,apartment,Rio Grande do Sul,South,-30.023867,-50.245049,
1746,apartment,Rio Grande do Sul,South,-30.033369,-51.159775,73
1747,house,Rio Grande do Sul,South,-30.185879,-51.153313,80
1748,apartment,Rio Grande do Sul,South,-29.3344085,-49.7239813,
1749,apartment,Rio Grande do Sul,South,-30.03689,-51.199066,68
1750,apartment,Rio Grande do Sul,South,-29.719157,-52.4222956,135
1751,apartment,Rio Grande do Sul,South,-29.7024038,-52.4273141,100
1752,apartment,Rio Grande do Sul,South,-30.014015,-51.175533,63
1753,house,Rio Grande do Sul,South,-30.161753,-51.161156,241
1754,apartment,Rio Grande do Sul,South,-29.99622,-51.135017,65
1755,apartment,Rio Grande do Sul,South,-30.032684,-51.198807,88
1756,apartment,Rio Grande do Sul,South,-30.080242,-51.225227,84
1757,house,Rio Grande do Sul,South,-30.1615696,-51.2239125,101
1758,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,76
1759,house,Rio Grande do Sul,South,-30.1579846,-51.224612,90
1760,apartment,Rio Grande do Sul,South,-30.045778,-51.171303,63
1761,apartment,Rio Grande do Sul,South,-29.77426775,-51.15058422,101
1762,apartment,Rio Grande do Sul,South,-29.7037475,-53.7245823,68
1763,apartment,Rio Grande do Sul,South,-30.045994,-51.18853,73
1764,apartment,Rio Grande do Sul,South,-30.090792,-51.223923,63
1765,house,Rio Grande do Sul,South,-30.035349,-51.162209,169
1766,house,Rio Grande do Sul,South,-30.111597,-51.243599,170
1767,apartment,Rio Grande do Sul,South,-29.7063704,-53.7222111,74
1768,apartment,Rio Grande do Sul,South,-29.7006695,-52.4432754,72
1769,apartment,Rio Grande do Sul,South,-29.3383976,-49.728226,
1770,apartment,Rio Grande do Sul,South,-29.6931668,-53.7978325,
1771,house,Rio Grande do Sul,South,-30.015778,-51.207382,129
1772,apartment,Rio Grande do Sul,South,-30.014015,-51.175533,94
1773,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,83
1774,apartment,Rio Grande do Sul,South,-29.70657541,-53.72214673,120
1775,apartment,Rio Grande do Sul,South,-30.067726,-51.217381,71
1776,apartment,Rio Grande do Sul,South,-30.035479,-51.201538,147
1777,house,Rio Grande do Sul,South,-30.006653,-51.108894,151
1778,house,Rio Grande do Sul,South,-29.927069,-51.161156,79
1779,house,Rio Grande do Sul,South,-30.1604589,-51.1818855,154
1780,house,Rio Grande do Sul,South,-30.002104,-51.145298,62
1781,apartment,Rio Grande do Sul,South,-30.079403,-51.209789,58
1782,apartment,Rio Grande do Sul,South,-30.023415,-51.20953,113
1783,house,Rio Grande do Sul,South,-30.152267,-51.205177,143
1784,house,Rio Grande do Sul,South,-30.058289,-51.155029,
1785,apartment,Rio Grande do Sul,South,-30.068159,-51.229153,161
1786,apartment,Rio Grande do Sul,South,-29.6970739,-53.80300999,76
1787,apartment,Rio Grande do Sul,South,-30.006578,-51.1507,81
1788,apartment,Rio Grande do Sul,South,-30.049339,-51.199142,57
1789,apartment,Rio Grande do Sul,South,-30.007442,-51.159832,73
1790,house,Rio Grande do Sul,South,-29.773465,-51.1203662,151
1791,apartment,Rio Grande do Sul,South,-30.014015,-51.175533,101
1792,apartment,Rio Grande do Sul,South,-29.686794,-53.809334,130
1793,apartment,Rio Grande do Sul,South,-30.046034,-51.141762,68
1794,apartment,Rio Grande do Sul,South,-30.040758,-51.16243,146
1795,apartment,Rio Grande do Sul,South,-29.99622,-51.135017,87
1796,apartment,Rio Grande do Sul,South,-30.048101,-51.171612,
1797,apartment,Rio Grande do Sul,South,-30.045778,-51.171303,62
1798,apartment,Rio Grande do Sul,South,-30.070107,-51.208324,56
1799,house,Rio Grande do Sul,South,-29.59516953,-53.76804591,213
1800,apartment,Rio Grande do Sul,South,-30.03455,-51.226742,
1801,apartment,Rio Grande do Sul,South,-29.33136,-49.803558,197
1802,apartment,Rio Grande do Sul,South,-30.029697,-51.202991,99
1803,apartment,Rio Grande do Sul,South,-30.03809,-51.20953,79
1804,apartment,Rio Grande do Sul,South,-30.107187,-51.238651,110
1805,apartment,Rio Grande do Sul,South,-30.0728032,-51.2118113,67
1806,apartment,Rio Grande do Sul,South,-30.05175,-51.182068,77
1807,house,Rio Grande do Sul,South,-30.050968,-51.202202,198
1808,apartment,Rio Grande do Sul,South,-30.051292,-51.225452,140
1809,apartment,Rio Grande do Sul,South,-30.068159,-51.229153,95
1810,apartment,Rio Grande do Sul,South,-30.021929,-51.191223,67
1811,apartment,Rio Grande do Sul,South,-29.6916521,-53.8193993,82
1812,apartment,Rio Grande do Sul,South,-30.034859,-51.144165,89
1813,apartment,Rio Grande do Sul,South,-30.046341,-51.198322,102
1814,apartment,Rio Grande do Sul,South,-29.924559,-51.182068,145
1815,apartment,Rio Grande do Sul,South,-30.031038,-51.217381,90
1816,apartment,Rio Grande do Sul,South,-30.068159,-51.229153,103
1817,house,Rio Grande do Sul,South,-30.1255586,-51.2356823,241
1818,apartment,Rio Grande do Sul,South,-30.00605,-51.162262,114
1819,apartment,Rio Grande do Sul,South,-30.040146,-51.176842,123
1820,apartment,Rio Grande do Sul,South,-29.189182,-51.172794,84
1821,apartment,Rio Grande do Sul,South,-30.067726,-51.217381,55
1822,apartment,Rio Grande do Sul,South,-29.6938186,-53.8164376,94
1823,apartment,Rio Grande do Sul,South,-30.0332551,-51.2012579,65
1824,apartment,Rio Grande do Sul,South,-30.032816,-51.216465,59
1825,apartment,Rio Grande do Sul,South,-29.45955698,-51.9650696,181
1826,house,Rio Grande do Sul,South,-29.99527,-51.116348,146
1827,apartment,Rio Grande do Sul,South,-29.6992687,-53.8104433,103
1828,apartment,Rio Grande do Sul,South,-30.019569,-51.149391,68
1829,apartment,Rio Grande do Sul,South,-30.090792,-51.223923,55
1830,apartment,Rio Grande do Sul,South,-30.021929,-51.191223,100
1831,apartment,Rio Grande do Sul,South,-30.038645,-51.224361,
1832,apartment,Rio Grande do Sul,South,-29.686071,-53.8055194,84
1833,house,Rio Grande do Sul,South,-29.716629,-53.8033806,234
1834,house,Rio Grande do Sul,South,-30.028437,-51.153683,91
1835,apartment,Rio Grande do Sul,South,-30.068159,-51.229153,66
1836,house,Rio Grande do Sul,South,-30.002295,-51.123158,238
1837,apartment,Rio Grande do Sul,South,-30.031979,-51.233303,82
1838,apartment,Rio Grande do Sul,South,-30.021929,-51.191223,64
1839,apartment,Rio Grande do Sul,South,-29.70573394,-53.7214057,72
1840,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,
1841,house,Rio Grande do Sul,South,-29.6965253,-53.7380905,96
1842,house,Rio Grande do Sul,South,-30.128674,-51.234386,246
1843,apartment,Rio Grande do Sul,South,-30.029697,-51.202991,149
1844,apartment,Rio Grande do Sul,South,-29.984594,-51.11908,90
1845,apartment,Rio Grande do Sul,South,-30.046061,-51.225681,155
1846,apartment,Rio Grande do Sul,South,-30.043938,-51.191223,100
1847,apartment,Rio Grande do Sul,South,-30.034061,-51.135494,63
1848,apartment,Rio Grande do Sul,South,-29.6952648,-53.81113323,96
1849,apartment,Rio Grande do Sul,South,-29.999989,-51.147926,74
1850,apartment,Rio Grande do Sul,South,-30.152109,-51.221676,78
1851,house,Rio Grande do Sul,South,-30.158951,-51.216072,110
1852,apartment,Rio Grande do Sul,South,-30.023874,-51.133713,118
1853,apartment,Rio Grande do Sul,South,-29.6859289,-53.8154082,125
1854,house,Rio Grande do Sul,South,-30.111597,-51.243599,116
1855,apartment,Rio Grande do Sul,South,-30.027906,-51.190132,86
1856,apartment,Rio Grande do Sul,South,-29.663378,-49.998238,63
1857,house,Rio Grande do Sul,South,-29.919975,-51.056679,224
1858,apartment,Rio Grande do Sul,South,-29.70408372,-53.72011763,66
1859,apartment,Rio Grande do Sul,South,-30.03689,-51.199066,67
1860,apartment,Rio Grande do Sul,South,-30.109341,-51.223011,73
1861,apartment,Rio Grande do Sul,South,-30.113007,-51.219631,58
1862,apartment,Rio Grande do Sul,South,-29.973013,-51.124569,63
1863,apartment,Rio Grande do Sul,South,-29.6962549,-53.7971503,110
1864,house,Rio Grande do Sul,South,-29.7193858,-52.4976509,227
1865,apartment,Rio Grande do Sul,South,-30.068159,-51.229153,102
1866,apartment,Rio Grande do Sul,South,-30.026922,-51.211262,157
1867,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,77
1868,apartment,Rio Grande do Sul,South,-30.043938,-51.191223,115
1869,house,Rio Grande do Sul,South,-30.158951,-51.216072,79
1870,apartment,Rio Grande do Sul,South,-29.6912098,-53.8118446,85
1871,apartment,Rio Grande do Sul,South,-29.33478737,-49.72665959,180
1872,apartment,Rio Grande do Sul,South,-30.0448,-51.167519,59
1873,house,Rio Grande do Sul,South,-30.161716,-51.202991,104
1874,apartment,Rio Grande do Sul,South,-29.981264,-51.185822,68
1875,apartment,Rio Grande do Sul,South,-30.120537,-51.225018,104
1876,apartment,Rio Grande do Sul,South,-30.0336038,-51.1584667,117
1877,apartment,Rio Grande do Sul,South,-29.7031224,-53.7122501,81
1878,apartment,Rio Grande do Sul,South,-29.400955,-50.908092,81
1879,apartment,Rio Grande do Sul,South,-30.105785,-51.250889,113
1880,house,Rio Grande do Sul,South,-30.105785,-51.250889,160
1881,house,Rio Grande do Sul,South,-30.151299,-51.210415,152
1882,apartment,Rio Grande do Sul,South,-30.029148,-51.189175,107
1883,house,Rio Grande do Sul,South,-29.684055,-53.7898406,185
1884,house,Rio Grande do Sul,South,-30.002295,-51.123158,178
1885,house,Rio Grande do Sul,South,-30.080242,-51.225227,192
1886,house,Rio Grande do Sul,South,-29.78339359,-51.13607883,120
1887,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,101
1888,house,Rio Grande do Sul,South,-30.0205093,-51.2099522,131
1889,apartment,Rio Grande do Sul,South,-30.014015,-51.175533,53
1890,apartment,Rio Grande do Sul,South,-30.014494,-51.185703,68
1891,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,82
1892,apartment,Rio Grande do Sul,South,-30.03809,-51.20953,59
1893,apartment,Rio Grande do Sul,South,-30.05175,-51.182068,76
1894,house,Rio Grande do Sul,South,-30.111597,-51.243599,168
1895,apartment,Rio Grande do Sul,South,-30.102467,-51.263069,113
1896,house,Rio Grande do Sul,South,-29.145527,-51.213455,151
1897,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,80
1898,house,Rio Grande do Sul,South,-29.99622,-51.135017,207
1899,apartment,Rio Grande do Sul,South,-30.039728,-51.18372,80
1900,apartment,Rio Grande do Sul,South,-30.110956,-51.253216,181
1901,apartment,Rio Grande do Sul,South,-30.045954,-51.140778,63
1902,apartment,Rio Grande do Sul,South,-30.1146439,-51.1033842,209
1903,apartment,Rio Grande do Sul,South,-29.7000133,-53.7661412,79
1904,apartment,Rio Grande do Sul,South,-30.035479,-51.201538,133
1905,apartment,Rio Grande do Sul,South,-30.041872,-51.215961,55
1906,apartment,Rio Grande do Sul,South,-30.056164,-51.191223,96
1907,apartment,Rio Grande do Sul,South,-30.037449,-51.170689,72
1908,house,Rio Grande do Sul,South,-29.6873064,-53.8154769,70
1909,apartment,Rio Grande do Sul,South,-30.023415,-51.20953,99
1910,apartment,Rio Grande do Sul,South,-30.046341,-51.198322,83
1911,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,64
1912,apartment,Rio Grande do Sul,South,-30.0527,-51.225018,70
1913,apartment,Rio Grande do Sul,South,-30.038136,-51.188606,81
1914,apartment,Rio Grande do Sul,South,-30.022842,-51.193993,61
1915,apartment,Rio Grande do Sul,South,-29.6873064,-53.8154769,84
1916,apartment,Rio Grande do Sul,South,-30.051926,-51.196819,54
1917,apartment,Rio Grande do Sul,South,-30.072315,-51.196423,90
1918,apartment,Rio Grande do Sul,South,-30.038179,-51.184731,115
1919,apartment,Rio Grande do Sul,South,-30.055977,-51.208221,94
1920,apartment,Rio Grande do Sul,South,-30.03548,-51.191505,74
1921,apartment,Rio Grande do Sul,South,-30.005852,-51.1311,70
1922,house,Rio Grande do Sul,South,-30.0228258,-51.1201305,167
1923,house,Rio Grande do Sul,South,-29.7152855,-52.39417591,167
1924,apartment,Rio Grande do Sul,South,-30.067726,-51.217381,
1925,apartment,Rio Grande do Sul,South,-30.034246,-51.213203,67
1926,house,Rio Grande do Sul,South,-30.161716,-51.202991,128
1927,apartment,Rio Grande do Sul,South,-30.107187,-51.238651,80
1928,apartment,Rio Grande do Sul,South,-29.70929134,-53.71828852,97
1929,house,Rio Grande do Sul,South,-30.1519897,-51.1722142,190
1930,apartment,Rio Grande do Sul,South,-30.104027,-51.230244,57
1931,house,Rio Grande do Sul,South,-30.149693,-51.212475,239
1932,apartment,Rio Grande do Sul,South,-29.7050498,-53.8159793,65
1933,apartment,Rio Grande do Sul,South,-29.6955593,-53.8008168,137
1934,apartment,Rio Grande do Sul,South,-30.05175,-51.182068,71
1935,apartment,Rio Grande do Sul,South,-30.038923,-51.191185,248
1936,apartment,Rio Grande do Sul,South,-29.6824301,-53.8046672,
1937,house,Rio Grande do Sul,South,-30.128674,-51.234386,244
1938,house,Rio Grande do Sul,South,-30.00251,-51.15435,124
1939,apartment,Rio Grande do Sul,South,-30.0351418,-51.2072772,110
1940,apartment,Rio Grande do Sul,South,-30.031361,-51.15786,221
1941,apartment,Rio Grande do Sul,South,-30.106623,-51.255325,85
1942,apartment,Rio Grande do Sul,South,-30.023867,-50.245049,59
1943,apartment,Rio Grande do Sul,South,-30.032858,-51.207561,111
1944,house,Rio Grande do Sul,South,-30.009767,-51.1678167,237
1945,apartment,Rio Grande do Sul,South,-30.031057,-51.154961,91
1946,apartment,Rio Grande do Sul,South,-30.021929,-51.191223,96
1947,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,64
1948,apartment,Rio Grande do Sul,South,-29.94697,-51.081474,62
1949,apartment,Rio Grande do Sul,South,-29.686974,-53.820122,68
1950,apartment,Rio Grande do Sul,South,-30.036612,-51.221458,109
1951,apartment,Rio Grande do Sul,South,-30.038645,-51.224361,
1952,house,Rio Grande do Sul,South,-30.128674,-51.234386,252
1953,house,Rio Grande do Sul,South,-29.919458,-50.224442,123
1954,house,Rio Grande do Sul,South,-29.748724,-52.416203,
1955,apartment,Rio Grande do Sul,South,-30.088015,-51.237003,78
1956,apartment,Rio Grande do Sul,South,-30.029987,-51.226009,
1957,apartment,Rio Grande do Sul,South,-30.067726,-51.217381,106
1958,apartment,Rio Grande do Sul,South,-30.006866,-51.146683,62
1959,apartment,Rio Grande do Sul,South,-29.6973389,-53.7963083,143
1960,apartment,Rio Grande do Sul,South,-30.022842,-51.193993,112
1961,apartment,Rio Grande do Sul,South,-30.047504,-51.204636,69
1962,apartment,Rio Grande do Sul,South,-30.04801,-51.172886,80
1963,house,Rio Grande do Sul,South,-30.161716,-51.202991,164
1964,house,Rio Grande do Sul,South,-30.158951,-51.216072,206
1965,apartment,Rio Grande do Sul,South,-30.057297,-51.155926,
1966,apartment,Rio Grande do Sul,South,-30.03809,-51.20953,
1967,apartment,Rio Grande do Sul,South,-30.128086,-51.218689,65
1968,apartment,Rio Grande do Sul,South,-30.046034,-51.141762,69
1969,house,Rio Grande do Sul,South,-30.158951,-51.216072,110
1970,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,69
1971,apartment,Rio Grande do Sul,South,-29.700794,-53.8139326,99
1972,apartment,Rio Grande do Sul,South,-30.046061,-51.225681,59
1973,apartment,Rio Grande do Sul,South,-30.03548,-51.191505,67
1974,apartment,Rio Grande do Sul,South,-30.068808,-51.238083,73
1975,apartment,Rio Grande do Sul,South,-30.022842,-51.193993,78
1976,house,Rio Grande do Sul,South,-30.0909844,-51.0736562,98
1977,house,Rio Grande do Sul,South,-30.0363153,-51.1654349,249
1978,house,Rio Grande do Sul,South,-30.050968,-51.202202,130
1979,apartment,Rio Grande do Sul,South,-30.104027,-51.230244,69
1980,apartment,Rio Grande do Sul,South,-29.6956853,-53.8120199,81
1981,apartment,Rio Grande do Sul,South,-29.6893802,-53.8123951,86
1982,apartment,Rio Grande do Sul,South,-30.004568,-51.16246,
1983,apartment,Rio Grande do Sul,South,-30.046194,-51.208221,56
